name,obs_mean,obs_std,obs_min,obs_max,obs_stat_min,obs_stat_max,sim_mean,sim_std,sim_min,sim_max,sim_stat_min,sim_stat_max,distance
qh2960,15.04,3.57061e-15,15.04,15.04,15.04,15.04,8.74926,1.44736,6.286,13,7.3019,10.1966,2.04
qh2961,18.645,7.14122e-15,18.645,18.645,18.645,18.645,9.97903,1.64436,7.178,14.83,8.33467,11.6234,3.815
qh2962,24.452,0,24.452,24.452,24.452,24.452,12.3331,1.99717,8.877,18,10.3359,14.3303,6.452
qh2963,36.436,7.14122e-15,36.436,36.436,36.436,36.436,12.9804,1.94704,9.136,18.42,11.0333,14.9274,18.016
qh2964,22.587,7.14122e-15,22.587,22.587,22.587,22.587,12.8851,1.7117,9.017,17.78,11.1734,14.5968,4.807
qh2967,24.918,3.57061e-15,24.918,24.918,24.918,24.918,14.3296,1.57807,10.27,18.3,12.7515,15.9077,6.618
qh2968,19.917,1.42824e-14,19.917,19.917,19.917,19.917,14.1685,1.43737,10.27,17.85,12.7311,15.6059,2.067
qh2982,5.686,3.57061e-15,5.686,5.686,5.686,5.686,7.60381,0.83699,5.765,9.948,6.76682,8.4408,0.079
qh2983,16.567,3.57061e-15,16.567,16.567,16.567,16.567,8.45007,0.935164,6.476,11.03,7.51491,9.38523,5.537
qh2984,15.804,8.92653e-15,15.804,15.804,15.804,15.804,8.75672,0.901246,7.024,11.34,7.85547,9.65797,4.464
qh2985,12.112,0,12.112,12.112,12.112,12.112,8.75227,0.833866,6.905,11.2,7.9184,9.58614,0.912
qh3038,3.087,1.33898e-15,3.087,3.087,3.087,3.087,2.13991,0.311097,1.428,2.893,1.82881,2.45101,0.194
qh3039,3.087,1.33898e-15,3.087,3.087,3.087,3.087,2.12468,0.307402,1.404,2.889,1.81728,2.43208,0.198
qh3040,2.873,8.92653e-16,2.873,2.873,2.873,2.873,2.09758,0.305059,1.386,2.836,1.79252,2.40264,0.037
qh3041,2.873,8.92653e-16,2.873,2.873,2.873,2.873,2.06658,0.305055,1.369,2.816,1.76152,2.37164,0.057
qh3042,2.873,8.92653e-16,2.873,2.873,2.873,2.873,2.03353,0.30368,1.341,2.765,1.72985,2.33721,0.108
qh3043,2.873,8.92653e-16,2.873,2.873,2.873,2.873,1.99784,0.302726,1.308,2.732,1.69511,2.30057,0.141
qh3046,2.668,0,2.668,2.668,2.668,2.668,1.88286,0.301276,1.173,2.631,1.58158,2.18414,0.037
qh3078,2.07,0,2.07,2.07,2.07,2.07,1.2569,0.316152,0.5525,2.039,0.940745,1.57305,0.031
qh3079,2.07,0,2.07,2.07,2.07,2.07,1.24379,0.316183,0.5686,2.038,0.927605,1.55997,0.032
qh3080,2.07,0,2.07,2.07,2.07,2.07,1.23323,0.315448,0.5515,2.01,0.917785,1.54868,0.06
qh3081,2.07,0,2.07,2.07,2.07,2.07,1.22157,0.313379,0.5599,1.987,0.908193,1.53495,0.083
qh3082,2.07,0,2.07,2.07,2.07,2.07,1.21049,0.313041,0.5476,1.963,0.897453,1.52353,0.107
qh3083,2.07,0,2.07,2.07,2.07,2.07,1.20587,0.314438,0.5422,1.987,0.891431,1.52031,0.083
qh3084,2.07,0,2.07,2.07,2.07,2.07,1.2068,0.321069,0.5394,2.06,0.885726,1.52786,0.01
qh3085,2.07,0,2.07,2.07,2.07,2.07,1.19847,0.318856,0.5277,2.003,0.879614,1.51733,0.067
qh3086,2.07,0,2.07,2.07,2.07,2.07,1.18827,0.317722,0.5196,1.971,0.870544,1.50599,0.099
qh3087,2.07,0,2.07,2.07,2.07,2.07,1.17854,0.314967,0.5182,1.941,0.863572,1.49351,0.129
qh3088,2.07,0,2.07,2.07,2.07,2.07,1.16796,0.31251,0.5183,1.885,0.855454,1.48047,0.185
qh3089,2.07,0,2.07,2.07,2.07,2.07,1.15785,0.310387,0.5115,1.879,0.847458,1.46823,0.191
qh3090,2.07,0,2.07,2.07,2.07,2.07,1.14884,0.3094,0.5026,1.861,0.839436,1.45824,0.209
qh3091,1.882,0,1.882,1.882,1.882,1.882,1.14,0.306859,0.4916,1.832,0.833145,1.44686,0.05
qh3092,1.882,0,1.882,1.882,1.882,1.882,1.12898,0.305624,0.4842,1.82,0.823352,1.4346,0.062
qh3093,1.882,0,1.882,1.882,1.882,1.882,1.11972,0.30482,0.4796,1.814,0.8149,1.42454,0.068
qh3134,1.515,4.46326e-16,1.515,1.515,1.515,1.515,0.914146,0.257762,0.3638,1.462,0.656384,1.17191,0.053
qh3135,1.694,0,1.694,1.694,1.694,1.694,0.910309,0.256782,0.349,1.464,0.653527,1.16709,0.23
qh3136,1.515,4.46326e-16,1.515,1.515,1.515,1.515,0.907136,0.256152,0.3485,1.436,0.650984,1.16329,0.079
qh3137,1.515,4.46326e-16,1.515,1.515,1.515,1.515,0.902741,0.255051,0.3355,1.429,0.64769,1.15779,0.086
qh3138,1.515,4.46326e-16,1.515,1.515,1.515,1.515,0.898939,0.254448,0.3273,1.419,0.644491,1.15339,0.096
qh3150,1.335,6.6949e-16,1.335,1.335,1.335,1.335,0.850859,0.240888,0.3036,1.328,0.609971,1.09175,0.007
qh3151,1.335,6.6949e-16,1.335,1.335,1.335,1.335,0.84765,0.240534,0.2965,1.328,0.607116,1.08818,0.007
qh3155,1.335,6.6949e-16,1.335,1.335,1.335,1.335,0.840161,0.239879,0.2842,1.331,0.600282,1.08004,0.004
qh3156,1.335,6.6949e-16,1.335,1.335,1.335,1.335,0.833186,0.239142,0.2839,1.334,0.594044,1.07233,0.001
qh3158,1.335,6.6949e-16,1.335,1.335,1.335,1.335,0.828552,0.237315,0.2838,1.321,0.591237,1.06587,0.014
qh3159,1.335,6.6949e-16,1.335,1.335,1.335,1.335,0.824734,0.236446,0.2866,1.323,0.588288,1.06118,0.012
qh3160,1.335,6.6949e-16,1.335,1.335,1.335,1.335,0.8202,0.235198,0.2851,1.308,0.585002,1.0554,0.027
qh3161,1.335,6.6949e-16,1.335,1.335,1.335,1.335,0.816183,0.234088,0.2746,1.286,0.582095,1.05027,0.049
qh3162,1.335,6.6949e-16,1.335,1.335,1.335,1.335,0.813029,0.232709,0.2704,1.284,0.58032,1.04574,0.051
qh3163,1.335,6.6949e-16,1.335,1.335,1.335,1.335,0.809128,0.230266,0.2729,1.273,0.578862,1.03939,0.062
qh3164,1.335,6.6949e-16,1.335,1.335,1.335,1.335,0.806901,0.229673,0.2703,1.276,0.577228,1.03657,0.059
qh3165,1.335,6.6949e-16,1.335,1.335,1.335,1.335,0.804228,0.226589,0.2703,1.273,0.577639,1.03082,0.062
qh3166,1.335,6.6949e-16,1.335,1.335,1.335,1.335,0.802468,0.227528,0.2603,1.275,0.57494,1.03,0.06
qh3202,1.335,6.6949e-16,1.335,1.335,1.335,1.335,0.83768,0.187209,0.4149,1.234,0.650471,1.02489,0.101
qh3203,1.335,6.6949e-16,1.335,1.335,1.335,1.335,0.81622,0.179707,0.4146,1.166,0.636513,0.995927,0.169
qh3243,2.463,4.46326e-16,2.463,2.463,2.463,2.463,4.16476,1.31724,2.57,9.134,2.84752,5.482,0.107
qh3244,2.267,1.33898e-15,2.267,2.267,2.267,2.267,4.09937,1.26058,2.515,8.753,2.83879,5.35995,0.248
qh3245,2.07,0,2.07,2.07,2.07,2.07,3.95552,1.16223,2.43,8.171,2.79329,5.11775,0.36
qh3246,1.882,0,1.882,1.882,1.882,1.882,3.77855,1.05409,2.32,7.534,2.72446,4.83264,0.438
qh3247,1.694,0,1.694,1.694,1.694,1.694,3.57599,0.94347,2.198,6.832,2.63252,4.51946,0.504
qh3248,1.694,0,1.694,1.694,1.694,1.694,3.37118,0.839602,2.07,6.176,2.53158,4.21078,0.376
qh3249,1.694,0,1.694,1.694,1.694,1.694,3.17223,0.744001,1.957,5.577,2.42823,3.91623,0.263
qh3250,1.694,0,1.694,1.694,1.694,1.694,2.98432,0.663873,1.863,5.074,2.32045,3.64819,0.169
qh3251,1.694,0,1.694,1.694,1.694,1.694,2.99988,0.624238,1.876,4.903,2.37564,3.62412,0.182
qh3252,1.515,4.46326e-16,1.515,1.515,1.515,1.515,2.95279,0.58948,1.854,4.748,2.36331,3.54227,0.339
qh3253,1.515,4.46326e-16,1.515,1.515,1.515,1.515,3.03545,0.582085,1.941,4.831,2.45336,3.61754,0.426
qh3254,1.515,4.46326e-16,1.515,1.515,1.515,1.515,3.98361,0.700245,2.794,6.266,3.28336,4.68386,1.279
qh3255,2.463,4.46326e-16,2.463,2.463,2.463,2.463,4.51478,0.837657,3.25,7.134,3.67712,5.35244,0.787
qh3257,3.743,8.92653e-16,3.743,3.743,3.743,3.743,5.38835,1.11377,3.785,8.841,4.27458,6.50212,0.042
qh3258,3.3,1.33898e-15,3.3,3.3,3.3,3.3,5.51446,1.11683,3.853,8.924,4.39763,6.63129,0.553
qh3259,3.086,8.92653e-16,3.086,3.086,3.086,3.086,5.5043,1.08504,3.865,8.817,4.41926,6.58934,0.779
qh3260,2.873,8.92653e-16,2.873,2.873,2.873,2.873,5.35627,1.01399,3.8,8.521,4.34228,6.37026,0.927
qh3261,2.668,0,2.668,2.668,2.668,2.668,5.12683,0.91575,3.708,7.97,4.21108,6.04258,1.04
qh3262,2.463,4.46326e-16,2.463,2.463,2.463,2.463,4.88527,0.822048,3.588,7.432,4.06322,5.70732,1.125
qh3263,2.267,1.33898e-15,2.267,2.267,2.267,2.267,4.63491,0.731528,3.358,6.825,3.90338,5.36644,1.091
qh3264,2.267,1.33898e-15,2.267,2.267,2.267,2.267,4.37713,0.655572,3.101,6.364,3.72156,5.0327,0.834
qh3265,2.07,0,2.07,2.07,2.07,2.07,4.11533,0.585205,2.875,5.935,3.53012,4.70054,0.805
qh3266,2.07,0,2.07,2.07,2.07,2.07,3.86666,0.526897,2.671,5.542,3.33976,4.39356,0.601
qh3267,2.07,0,2.07,2.07,2.07,2.07,3.63382,0.475857,2.477,5.135,3.15796,4.10968,0.407
qh3268,2.07,0,2.07,2.07,2.07,2.07,3.42397,0.434219,2.289,4.811,2.98975,3.85819,0.219
qh3269,2.07,0,2.07,2.07,2.07,2.07,3.55498,0.444924,2.428,4.92,3.11006,3.9999,0.358
qh3270,2.07,0,2.07,2.07,2.07,2.07,3.77355,0.486237,2.683,5.262,3.28731,4.25979,0.613
qh3271,2.07,0,2.07,2.07,2.07,2.07,3.83153,0.496415,2.732,5.332,3.33512,4.32794,0.662
qh3272,2.07,0,2.07,2.07,2.07,2.07,3.87738,0.506945,2.75,5.348,3.37043,4.38433,0.68
qh3273,2.07,0,2.07,2.07,2.07,2.07,3.83887,0.503823,2.703,5.257,3.33505,4.34269,0.633
qh3274,2.07,0,2.07,2.07,2.07,2.07,3.75464,0.486527,2.613,5.078,3.26811,4.24117,0.543
qh3275,2.07,0,2.07,2.07,2.07,2.07,3.63349,0.46307,2.483,4.878,3.17042,4.09656,0.413
qh3276,2.07,0,2.07,2.07,2.07,2.07,3.4938,0.43292,2.359,4.639,3.06088,3.92672,0.289
qh3277,2.07,0,2.07,2.07,2.07,2.07,3.34274,0.403804,2.201,4.439,2.93894,3.74654,0.131
qh3278,2.07,0,2.07,2.07,2.07,2.07,3.19149,0.37667,2.098,4.249,2.81482,3.56816,0.028
hs71,1138.8,6.85557e-13,1138.8,1138.8,1138.8,1138.8,1152.2,4.66039,1139.34,1164.82,1147.54,1156.86,0.5389
hs72,1137.39,4.57038e-13,1137.39,1137.39,1137.39,1137.39,1151.77,4.64416,1138.97,1164.66,1147.12,1156.41,1.57893
hs73,1136.04,0,1136.04,1136.04,1136.04,1136.04,1151.34,4.63169,1138.62,1164.45,1146.7,1155.97,2.57923
hs74,1134.78,4.57038e-13,1134.78,1134.78,1134.78,1134.78,1150.93,4.62109,1138.32,1164.24,1146.31,1155.55,3.54013
hs75,1133.63,4.57038e-13,1133.63,1133.63,1133.63,1133.63,1150.54,4.61348,1138.02,1164.02,1145.92,1155.15,4.39563
hs76,1132.87,6.85557e-13,1132.87,1132.87,1132.87,1132.87,1150.14,4.60873,1137.73,1163.8,1145.53,1154.75,4.85947
hs77,1132.39,2.28519e-13,1132.39,1132.39,1132.39,1132.39,1149.74,4.60616,1137.43,1163.58,1145.14,1154.35,5.03381
hs78,1131.67,0,1131.67,1131.67,1131.67,1131.67,1149.36,4.60491,1137.13,1163.35,1144.75,1153.96,5.46027
hs79,1130.84,4.57038e-13,1130.84,1130.84,1130.84,1130.84,1148.98,4.60659,1136.83,1163.13,1144.38,1153.59,5.99004
hs80,1130.12,4.57038e-13,1130.12,1130.12,1130.12,1130.12,1148.61,4.60893,1136.55,1162.9,1144,1153.22,6.42623
hs81,1129.51,6.85557e-13,1129.51,1129.51,1129.51,1129.51,1148.25,4.61121,1136.31,1162.68,1143.64,1152.86,6.8051
hs82,1129.16,4.57038e-13,1129.16,1129.16,1129.16,1129.16,1147.9,4.61486,1136.08,1162.45,1143.29,1152.52,6.92068
hs83,1129.46,6.85557e-13,1129.46,1129.46,1129.46,1129.46,1147.56,4.61886,1135.84,1162.23,1142.94,1152.18,6.3837
hs84,1129.72,6.85557e-13,1129.72,1129.72,1129.72,1129.72,1147.22,4.62256,1135.6,1162.01,1142.6,1151.85,5.87972
hs85,1130.91,0,1130.91,1130.91,1130.91,1130.91,1146.89,4.62631,1135.35,1161.77,1142.27,1151.52,4.44138
hs86,1133.93,2.28519e-13,1133.93,1133.93,1133.93,1133.93,1146.59,4.63166,1135.12,1161.55,1141.96,1151.22,1.19545
